,store_id,order_id,profit,delivery_distance,planned_prep_time,region_id,order_price,items_count,prepared_on_time
12004,5212.0,20541133.0,12.4188,2326.0,15.0,683.0,145.29,4.0,0.0
12008,8201.0,20541131.0,19.118,2741.0,20.0,695.0,52.37,2.0,1.0
12010,10729.0,20541127.0,7.584,5555.0,15.0,689.0,226.24,3.0,0.0
12013,3902.0,20541121.0,7.9,1847.0,35.0,683.0,239.03,3.0,1.0
12016,4230.0,20541119.0,51.38682059505027,10660.0,25.0,683.0,32.97,2.0,1.0
12018,3503.0,20541111.0,58.144,2044.0,25.0,683.0,95.82,3.0,1.0
12021,9577.0,20541109.0,3.555,2420.0,25.0,685.0,3.65,1.0,1.0
12022,3376.0,20541107.0,133.984,8851.0,30.0,683.0,48.8,3.0,1.0
12025,7335.0,20541103.0,21.804,1765.0,20.0,709.0,60.5,3.0,1.0
12028,4573.0,20541101.0,72.048,601.0,25.0,709.0,67.17,4.0,0.0
12032,7173.0,20541095.0,20.540000000000003,10440.0,30.0,683.0,30.7,3.0,1.0
12035,10225.0,20541093.0,76.9855,3584.0,40.0,695.0,208.13,2.0,1.0
12037,4548.0,20541089.0,25.912000000000003,2541.0,20.0,707.0,21.47,1.0,1.0
12038,8289.0,20541083.0,100.488,2202.0,20.0,689.0,187.69,5.0,1.0
12043,8201.0,20541079.0,108.072,1444.0,20.0,695.0,290.05,4.0,1.0
12047,10489.0,20541073.0,37.288,4057.0,15.0,683.0,11.68,2.0,1.0
12049,7481.0,20541069.0,123.872,9003.0,45.0,683.0,197.8,6.0,1.0
12055,11267.0,20541067.0,6.162,2832.0,15.0,683.0,10.65,1.0,1.0
12056,7677.0,20541065.0,25.675,5803.0,25.0,707.0,84.1,5.0,1.0
12061,5377.0,20541063.0,37.13,3324.0,20.0,683.0,15.95,2.0,0.0
12063,5212.0,20541061.0,40.922,6035.0,15.0,683.0,148.94,4.0,0.0
12067,6041.0,20541053.0,15.01,5377.0,20.0,707.0,8.55,1.0,1.0
12068,6863.0,20541047.0,18.17,5400.0,30.0,683.0,27.2,2.0,1.0
12070,3902.0,20541039.0,10.112000000000002,7144.0,30.0,683.0,51.75,2.0,1.0
12072,3816.0,20541037.0,9.48,576.0,25.0,683.0,144.85,2.0,1.0
12074,9849.0,20541035.0,37.92,6311.0,35.0,683.0,34.480000000000004,2.0,1.0
12076,3503.0,20541031.0,63.46468955391356,1070.0,25.0,683.0,55.25,4.0,1.0
12080,11525.0,20541029.0,9.48,705.0,15.0,707.0,23.48,1.0,1.0
12081,5528.0,20541027.0,24.964,4592.0,20.0,685.0,172.69,5.0,1.0
12086,3503.0,20541017.0,31.126,6614.0,30.0,683.0,72.38,5.0,1.0
12091,9373.0,20541015.0,42.928267899405,3043.0,20.0,683.0,40.82,2.0,1.0
12093,9261.0,20541013.0,34.760000000000005,5396.0,35.0,717.0,113.28999999999999,3.0,1.0
12096,9879.0,20541009.0,85.98372405162627,2192.0,35.0,685.0,66.1,5.0,1.0
12101,4697.0,20541007.0,18.486,1005.0,25.0,683.0,281.75,5.0,1.0
12106,3231.0,20541001.0,36.34,10680.0,20.0,693.0,122.5,3.0,0.0
12109,5212.0,20540999.0,34.997,3596.0,20.0,683.0,72.84,3.0,0.0
12112,6299.0,20540997.0,85.87299999999999,14090.0,20.0,683.0,136.62,4.0,0.0
12116,5131.0,20540995.0,29.14274896538609,5384.0,15.0,695.0,20.03,2.0,0.0
12118,6299.0,20540991.0,34.76,6526.0,20.0,683.0,7.56,1.0,0.0
12119,7175.0,20540985.0,63.2,7796.0,15.0,691.0,14.02,1.0,0.0
12120,4348.0,20540983.0,15.958000000000002,4318.0,30.0,683.0,7.22,2.0,1.0
12122,3816.0,20540977.0,18.17,1756.0,30.0,683.0,40.8,2.0,1.0
12124,3266.0,20540975.0,106.808,6567.0,45.0,683.0,16.07,2.0,1.0
12126,3503.0,20540973.0,110.6,4895.0,20.0,683.0,153.68,5.0,1.0
12131,3686.0,20540967.0,32.39,5708.0,25.0,683.0,147.61,3.0,1.0
12134,4294.0,20540963.0,26.544,831.0,25.0,707.0,219.77,3.0,1.0
12137,10615.0,20540961.0,194.656,5782.0,25.0,697.0,38.230000000000004,2.0,1.0
12139,11407.0,20540955.0,53.720000000000006,4627.0,15.0,683.0,197.14000000000001,2.0,1.0
12141,11471.0,20540949.0,69.52000000000001,5125.0,25.0,707.0,52.21,4.0,1.0
12145,7677.0,20540933.0,44.116316131967324,6536.0,25.0,707.0,76.72999999999999,3.0,1.0
12148,4755.0,20540931.0,34.57554455645641,2399.0,20.0,707.0,62.23,3.0,1.0
12151,11791.0,20540927.0,30.81,1998.0,15.0,707.0,8.2,1.0,1.0
12152,5357.0,20540921.0,29.941,4549.0,15.0,685.0,38.87,2.0,1.0
12154,9991.0,20540919.0,44.6824,3554.0,15.0,683.0,19.130000000000003,4.0,0.0
12158,4548.0,20540917.0,19.771650234578374,3334.0,15.0,707.0,15.59,2.0,1.0
12160,8267.0,20540915.0,20.54,1710.0,20.0,689.0,44.8,5.0,1.0
12165,9533.0,20540913.0,47.4,2389.0,30.0,709.0,17.54,2.0,1.0
12167,5015.0,20540911.0,11.534,8711.0,20.0,683.0,72.56,4.0,1.0
12171,4848.0,20540897.0,37.525,8693.0,10.0,691.0,149.60999999999999,5.0,1.0
12176,9497.0,20540895.0,29.23,7128.0,20.0,707.0,245.28,4.0,1.0
12180,8377.0,20540893.0,11.4866,1824.0,20.0,695.0,109.3,3.0,0.0
12183,3058.0,20540891.0,15.326,1464.0,20.0,683.0,97.75999999999999,2.0,1.0
12185,3266.0,20540885.0,214.88,4723.0,45.0,683.0,39.949999999999996,3.0,1.0
12188,8801.0,20540877.0,184.544,3058.0,25.0,685.0,184.99,2.0,1.0
12190,4743.0,20540865.0,9.48,5741.0,15.0,703.0,8.11,1.0,1.0
12191,3982.0,20540859.0,68.61149999999999,1728.0,25.0,707.0,269.4,5.0,1.0
12196,4348.0,20540855.0,30.336,5123.0,30.0,683.0,167.14,3.0,1.0
12199,9307.0,20540853.0,92.904,5001.0,20.0,693.0,19.53,1.0,0.0
12200,8113.0,20540841.0,15.8,3655.0,5.0,683.0,23.48,1.0,0.0
12201,5212.0,20540835.0,10.0488,9588.0,20.0,683.0,143.24,3.0,0.0
12204,10669.0,20540833.0,26.367875107484906,5687.0,20.0,697.0,13.97,1.0,1.0
12205,3503.0,20540827.0,45.083896724951046,2099.0,25.0,683.0,25.68,2.0,1.0
12207,5275.0,20540823.0,25.912000000000003,1837.0,35.0,683.0,208.62,3.0,1.0
12210,11587.0,20540813.0,43.766,11038.0,25.0,685.0,249.18,3.0,1.0
12213,4548.0,20540807.0,22.515,2098.0,20.0,707.0,37.72,2.0,1.0
12215,8717.0,20540801.0,20.935,1486.0,20.0,683.0,55.55,3.0,0.0
12218,3982.0,20540789.0,54.984,1748.0,20.0,707.0,227.59999999999997,5.0,1.0
12223,3503.0,20540787.0,72.285,2222.0,25.0,683.0,212.73,5.0,1.0
12228,5212.0,20540785.0,52.456,9513.0,15.0,683.0,48.68,2.0,1.0
12230,10251.0,20540779.0,29.704,1482.0,20.0,707.0,32.89,2.0,1.0
12232,7401.0,20540777.0,83.424,905.0,25.0,683.0,47.43,2.0,1.0
12234,8515.0,20540775.0,15.168,1585.0,30.0,689.0,57.36,2.0,1.0
12236,5138.0,20540771.0,118.5,5889.0,15.0,707.0,100.5,4.0,0.0
12240,3255.0,20540769.0,67.861,839.0,30.0,683.0,49.2,2.0,1.0
12242,10489.0,20540767.0,11.85,8407.0,20.0,683.0,31.31,1.0,1.0
12243,6907.0,20540765.0,54.06094340256914,2279.0,15.0,687.0,161.1,4.0,1.0
12247,11471.0,20540757.0,48.190000000000005,2799.0,30.0,707.0,145.96,6.0,1.0
12253,6057.0,20540755.0,20.935,3552.0,20.0,705.0,143.02,3.0,1.0
12256,5216.0,20540745.0,14.377999999999998,3657.0,25.0,695.0,224.26,3.0,1.0
12259,4668.0,20540743.0,31.758,3070.0,15.0,707.0,286.36,6.0,1.0
12265,8767.0,20540741.0,43.608,4594.0,20.0,717.0,67.16,2.0,1.0
12267,5212.0,20540739.0,34.128,7483.0,15.0,683.0,30.28,1.0,1.0
12268,5131.0,20540727.0,32.232,6434.0,15.0,695.0,46.16,2.0,1.0
12270,4968.0,20540725.0,8.69,2771.0,15.0,703.0,21.87,2.0,1.0
12272,4294.0,20540723.0,8.690000000000001,3654.0,25.0,707.0,23.48,1.0,1.0
12273,5377.0,20540715.0,113.128,3395.0,25.0,683.0,30.33,2.0,1.0
12275,11231.0,20540713.0,18.96,7880.0,10.0,683.0,30.83,1.0,1.0
12276,3982.0,20540711.0,33.891,1443.0,20.0,707.0,29.03,2.0,1.0
12278,5853.0,20540705.0,27.255,2270.0,20.0,707.0,39.739999999999995,2.0,1.0
12280,5959.0,20540703.0,40.290000000000006,7616.0,30.0,683.0,74.05,3.0,1.0
12283,9879.0,20540699.0,21.33,14827.0,30.0,685.0,3.93,1.0,1.0
12284,4114.0,20540693.0,90.45499999999998,9614.0,25.0,683.0,68.27000000000001,4.0,1.0
12288,10543.0,20540691.0,31.616,5428.0,25.0,707.0,47.18,2.0,1.0
12290,6299.0,20540685.0,240.16,5740.0,25.0,683.0,38.43,3.0,1.0
12293,11407.0,20540683.0,52.45600000000001,4238.0,15.0,683.0,210.01999999999998,2.0,0.0
12295,11525.0,20540681.0,17.775,2082.0,20.0,707.0,52.34,2.0,1.0
12297,4755.0,20540679.0,7.109999999999999,4216.0,20.0,707.0,18.12,1.0,0.0
12298,4755.0,20540677.0,54.905,7033.0,20.0,707.0,331.95,4.0,1.0
12302,3053.0,20540673.0,41.080000000000005,7366.0,30.0,683.0,21.47,1.0,1.0
12303,5367.0,20540663.0,33.97,4303.0,5.0,685.0,28.17,2.0,0.0
12305,11803.0,20540661.0,2.765,3397.0,15.0,695.0,8.55,1.0,1.0
12306,8763.0,20540659.0,22.515,1200.0,20.0,707.0,95.91999999999999,2.0,1.0
12308,9479.0,20540655.0,45.425,7248.0,30.0,683.0,57.68,2.0,1.0
12310,4755.0,20540641.0,98.592,2099.0,20.0,707.0,153.57,5.0,1.0
12315,4031.0,20540633.0,22.349200000000003,2602.0,30.0,707.0,22.520000000000003,2.0,1.0
12317,4012.0,20540629.0,27.413,3910.0,35.0,683.0,149.1,3.0,1.0
12320,8641.0,20540627.0,7.9,2773.0,20.0,703.0,21.03,1.0,1.0
12321,3231.0,20540625.0,32.232000000000006,6084.0,35.0,693.0,171.78,4.0,1.0
12325,5357.0,20540621.0,18.5255,3841.0,15.0,685.0,44.510000000000005,2.0,1.0
12327,8801.0,20540611.0,42.66,4822.0,20.0,685.0,130.0,1.0,1.0
12328,5138.0,20540607.0,13.114000000000004,2065.0,28.0,707.0,30.95,2.0,1.0
12330,3058.0,20540605.0,15.01,2247.0,25.0,683.0,30.28,1.0,1.0
12331,4742.0,20540603.0,17.775,3701.0,30.0,683.0,8.91,1.0,1.0
12332,9451.0,20540597.0,8.216,1304.0,10.0,707.0,80.28999999999999,2.0,1.0
12334,8559.0,20540589.0,43.4105,3190.0,25.0,703.0,31.91,1.0,1.0
12335,9917.0,20540587.0,20.372004819845642,667.0,15.0,707.0,27.21,2.0,1.0
12337,4641.0,20540579.0,136.67000000000002,5321.0,25.0,703.0,487.78,6.0,0.0
12343,3415.0,20540573.0,38.71000000000001,16929.0,25.0,683.0,130.0,1.0,0.0
12344,6699.0,20540569.0,23.384,4381.0,20.0,683.0,16.36,1.0,1.0
12345,11897.0,20540561.0,25.675,4000.0,15.0,697.0,3.93,1.0,0.0
12346,10419.0,20540555.0,26.465,2751.0,15.0,685.0,52.55,3.0,1.0
12349,11701.0,20540553.0,13.904,3972.0,20.0,691.0,2.77,1.0,1.0
12350,9307.0,20540551.0,80.58,9768.0,10.0,693.0,206.41,4.0,0.0
12354,10809.0,20540549.0,14.22,5788.0,20.0,695.0,141.43,2.0,1.0
12356,10513.0,20540541.0,48.98,8632.0,15.0,683.0,13.44,1.0,1.0
12357,7741.0,20540539.0,16.985,1472.0,15.0,697.0,26.9,2.0,1.0
12359,10489.0,20540533.0,41.080000000000005,9382.0,20.0,683.0,293.03999999999996,6.0,1.0
12365,5014.0,20540523.0,83.41581515702273,549.0,15.0,683.0,147.0,7.0,1.0
12372,10091.0,20540519.0,141.568,6669.0,20.0,703.0,93.78,3.0,1.0
12375,4360.0,20540515.0,77.736,5014.0,28.0,707.0,25.119999999999997,2.0,1.0
12377,3219.0,20540511.0,44.0425,9552.0,45.0,685.0,147.19,7.0,1.0
12384,3585.0,20540507.0,42.561592033449415,5549.0,30.0,683.0,4.85,1.0,1.0
12385,8927.0,20540505.0,73.47,9039.0,20.0,685.0,10.86,2.0,1.0
12387,3982.0,20540501.0,33.57510573149921,2918.0,20.0,707.0,26.6,3.0,0.0
12390,9551.0,20540495.0,22.12,4085.0,15.0,707.0,19.53,1.0,0.0
12391,5212.0,20540493.0,14.630800000000002,11224.0,15.0,683.0,102.41,4.0,1.0
12395,3813.0,20540485.0,106.255,8149.0,45.0,685.0,141.11,6.0,1.0
12401,10935.0,20540481.0,37.92,3449.0,20.0,707.0,107.30000000000001,3.0,1.0
12404,8201.0,20540479.0,2.8440000000000003,10405.0,20.0,695.0,117.22,1.0,1.0
12405,10459.0,20540477.0,63.2,3769.0,20.0,695.0,90.19,4.0,1.0
12409,9551.0,20540475.0,31.6,4376.0,15.0,707.0,55.589999999999996,2.0,1.0
12411,11831.0,20540469.0,2.5280000000000005,1625.0,20.0,687.0,71.50999999999999,2.0,1.0
12413,8201.0,20540461.0,32.548,10794.0,25.0,695.0,121.52,4.0,1.0
12417,5853.0,20540459.0,15.01,509.0,20.0,707.0,30.79,2.0,1.0
12419,3754.0,20540455.0,33.575,4022.0,30.0,709.0,56.67,2.0,1.0
12421,4012.0,20540453.0,31.679,2507.0,30.0,683.0,311.38,5.0,1.0
12426,10387.0,20540449.0,6.004,4395.0,15.0,685.0,53.45,1.0,1.0
12427,6961.0,20540445.0,203.504,10006.0,35.0,695.0,377.35,6.0,1.0
12433,6399.0,20540441.0,72.67999999999999,2686.0,5.0,683.0,66.85,1.0,1.0
12434,3928.0,20540425.0,36.735,6404.0,20.0,695.0,83.50999999999999,2.0,0.0
12436,10887.0,20540421.0,16.59,5016.0,25.0,695.0,171.04999999999998,6.0,1.0
12442,11353.0,20540419.0,34.760000000000005,879.0,20.0,683.0,61.86,2.0,1.0
12444,9497.0,20540415.0,15.01,2852.0,20.0,707.0,5.74,1.0,1.0
12445,9361.0,20540413.0,25.675,4031.0,20.0,707.0,149.13,2.0,1.0
12447,11471.0,20540411.0,16.59,2693.0,35.0,707.0,137.19,5.0,1.0
12452,5470.0,20540409.0,47.400000000000006,1479.0,10.0,705.0,41.64,1.0,1.0
12453,10231.0,20540407.0,16.906000000000002,3245.0,15.0,707.0,17.21,2.0,1.0
12455,3179.0,20540399.0,65.17500000000001,7949.0,25.0,685.0,31.450000000000003,3.0,1.0
12458,11715.0,20540395.0,41.0405,2733.0,25.0,707.0,107.02,2.0,0.0
12460,5014.0,20540389.0,101.12,4463.0,15.0,683.0,251.23,6.0,1.0
12466,10973.0,20540385.0,81.765,15114.0,35.0,697.0,228.60999999999999,3.0,1.0
12469,7917.0,20540381.0,9.954,1713.0,25.0,703.0,53.64,2.0,1.0
12471,10251.0,20540377.0,4.424,534.0,20.0,707.0,7.56,1.0,1.0
12472,3981.0,20540375.0,114.708,1932.0,37.0,695.0,408.93,6.0,1.0
12478,9311.0,20540371.0,58.46,1403.0,40.0,685.0,161.19,6.0,1.0
12484,6961.0,20540367.0,15.0574,6714.0,25.0,695.0,27.47,1.0,1.0
12485,6483.0,20540363.0,17.695999999999998,2973.0,10.0,707.0,68.17999999999999,2.0,1.0
12487,4073.0,20540357.0,65.096,1345.0,30.0,707.0,239.51,3.0,1.0
12490,10197.0,20540347.0,62.09400000000001,6294.0,25.0,683.0,121.42,5.0,1.0
12495,4748.0,20540339.0,28.44,2688.0,20.0,707.0,2.77,1.0,1.0
12496,6699.0,20540337.0,7.268000000000001,3910.0,20.0,683.0,30.28,1.0,1.0
12497,3229.0,20540329.0,85.1225,12648.0,35.0,683.0,76.72,5.0,0.0
12502,8201.0,20540327.0,18.7625,3932.0,15.0,695.0,14.290000000000001,2.0,1.0
12504,3928.0,20540319.0,144.728,5048.0,25.0,695.0,86.9,5.0,0.0
12509,7401.0,20540317.0,282.504,11936.0,30.0,683.0,118.35,5.0,1.0
12514,5212.0,20540315.0,7.584,9506.0,20.0,683.0,27.89,2.0,1.0
12516,4641.0,20540313.0,16.432,2162.0,15.0,703.0,107.61,2.0,0.0
12518,3554.0,20540303.0,86.11000000000001,2480.0,20.0,683.0,40.21,4.0,1.0
12522,8569.0,20540295.0,79.0,6619.0,35.0,685.0,81.11,3.0,1.0
12525,8201.0,20540287.0,51.50800000000001,2893.0,20.0,695.0,17.54,2.0,1.0
12527,9551.0,20540271.0,42.265,1269.0,20.0,707.0,52.25,3.0,1.0
12530,8383.0,20540255.0,31.284,1558.0,15.0,695.0,24.43,2.0,1.0
12532,9497.0,20540253.0,28.44,1538.0,20.0,707.0,46.730000000000004,3.0,1.0
12535,8283.0,20540251.0,42.976,7441.0,20.0,683.0,22.1,2.0,1.0
12537,4755.0,20540249.0,8.532,1710.0,15.0,707.0,3.93,1.0,1.0
12538,10453.0,20540237.0,93.852,1763.0,20.0,695.0,74.36,3.0,1.0
12541,4624.0,20540229.0,7.11,1827.0,25.0,707.0,45.93,2.0,1.0
12543,10921.0,20540227.0,56.88,1983.0,25.0,683.0,16.66,1.0,1.0
12544,11929.0,20540225.0,29.625,4268.0,25.0,683.0,13.44,1.0,0.0
12545,7129.0,20540223.0,1.4220000000000002,1612.0,20.0,703.0,16.24,1.0,1.0
12546,4227.0,20540221.0,25.912000000000003,5316.0,35.0,707.0,1.56,1.0,1.0
12547,7495.0,20540207.0,19.7105,4096.0,30.0,707.0,2.77,1.0,0.0
12548,3815.0,20540205.0,23.7,2531.0,25.0,695.0,43.51,3.0,1.0
12551,10973.0,20540203.0,54.98400000000001,17928.0,35.0,697.0,108.6,3.0,0.0
12554,6299.0,20540199.0,133.984,2365.0,20.0,683.0,29.71,2.0,1.0
12556,10473.0,20540195.0,144.096,2769.0,35.0,693.0,39.04,2.0,1.0
12558,11803.0,20540185.0,2.765,2451.0,15.0,695.0,9.56,1.0,1.0
12559,5095.0,20540181.0,15.4682,1093.0,25.0,691.0,61.32,3.0,1.0
12562,3397.0,20540177.0,50.875597589280915,10696.0,35.0,683.0,9.56,1.0,0.0
12563,8051.0,20540175.0,136.512,2862.0,15.0,683.0,158.87,4.0,1.0
12567,3475.0,20540173.0,125.215,3944.0,35.0,683.0,305.16,8.0,1.0
12575,11407.0,20540171.0,33.97,3877.0,15.0,683.0,335.34,4.0,0.0
12579,6299.0,20540167.0,13.904,6526.0,20.0,683.0,68.74,1.0,1.0
12580,4723.0,20540163.0,27.1365,1852.0,25.0,707.0,38.35,2.0,1.0
12582,7551.0,20540157.0,25.596000000000004,2072.0,20.0,683.0,194.37,1.0,1.0
12583,9779.0,20540153.0,11.85,6313.0,20.0,683.0,12.96,1.0,1.0
12584,9261.0,20540151.0,58.776,1842.0,30.0,717.0,106.92,4.0,1.0
12588,10825.0,20540149.0,176.565,7214.0,25.0,683.0,50.36,3.0,1.0
12591,7129.0,20540143.0,8.216,1678.0,10.0,703.0,82.32,4.0,1.0
12595,8201.0,20540139.0,37.288,1274.0,25.0,695.0,138.25,2.0,1.0
12597,4748.0,20540115.0,66.755,3466.0,20.0,707.0,40.17,2.0,1.0
12599,11529.0,20540105.0,52.93,1690.0,30.0,697.0,92.72,2.0,1.0
12601,3988.0,20540103.0,3.476,546.0,20.0,707.0,43.71,1.0,1.0
12602,3503.0,20540095.0,34.128,6859.0,25.0,683.0,16.24,1.0,1.0
12603,5863.0,20540093.0,27.255000000000003,2878.0,15.0,703.0,35.790000000000006,3.0,0.0
12606,5313.0,20540087.0,8.926999999999998,455.0,25.0,695.0,45.67,3.0,1.0
12609,3816.0,20540085.0,51.16339371156664,3037.0,30.0,683.0,23.86,2.0,1.0
12611,9829.0,20540079.0,49.28911704968232,5082.0,30.0,707.0,32.88,3.0,1.0
12614,3155.0,20540077.0,56.533273924642344,7182.0,25.0,685.0,66.28999999999999,3.0,0.0
12617,3813.0,20540075.0,6.952,2602.0,40.0,685.0,5.74,1.0,1.0
12618,5863.0,20540073.0,13.821364163251019,3753.0,15.0,703.0,7.04,1.0,1.0
12619,4482.0,20540065.0,219.93600000000004,6098.0,45.0,683.0,275.3,6.0,1.0
12625,10411.0,20540055.0,92.272,4580.0,15.0,683.0,64.56,3.0,1.0
12628,7495.0,20540053.0,25.216800000000003,4034.0,15.0,707.0,10.25,1.0,0.0
12629,7851.0,20540049.0,33.52407881523868,4798.0,35.0,707.0,21.03,1.0,1.0
12630,4894.0,20540047.0,56.682500000000005,7032.0,28.0,683.0,32.11,2.0,1.0
12632,8121.0,20540039.0,11.613,2898.0,25.0,707.0,14.02,1.0,1.0
12633,7667.0,20540029.0,90.85049999999998,17928.0,13.0,689.0,289.12,7.0,1.0
12640,3605.0,20540025.0,125.136,7499.0,30.0,683.0,219.22,3.0,0.0
12643,3816.0,20540021.0,88.085,3277.0,35.0,683.0,181.32,5.0,1.0
12648,7309.0,20540019.0,120.475,6916.0,40.0,695.0,275.84000000000003,4.0,0.0
12652,9383.0,20540015.0,25.754000000000005,2747.0,25.0,695.0,200.54,2.0,0.0
12654,3981.0,20540007.0,53.088,2905.0,30.0,695.0,67.32,3.0,1.0
12657,5014.0,20540003.0,61.304,3510.0,15.0,683.0,106.24000000000001,5.0,0.0
12662,3815.0,20540001.0,24.49,1616.0,30.0,695.0,301.69,4.0,1.0
12666,11515.0,20539991.0,12.1628,4601.0,25.0,689.0,197.35,4.0,1.0
12670,5212.0,20539989.0,16.3688,5389.0,20.0,683.0,81.7,4.0,0.0
12674,3754.0,20539983.0,6.478000000000001,8166.0,30.0,709.0,2.77,1.0,1.0
12675,9779.0,20539981.0,38.71000000000001,4152.0,25.0,683.0,260.52000000000004,4.0,1.0
12679,3682.0,20539979.0,49.928,7840.0,25.0,683.0,77.65,2.0,0.0
12681,10197.0,20539977.0,97.7625,2624.0,30.0,683.0,86.38999999999999,6.0,1.0
12687,3219.0,20539967.0,36.34,11271.0,40.0,685.0,538.2249999999999,7.0,1.0
12694,4968.0,20539965.0,26.301487658231963,970.0,20.0,703.0,28.07,2.0,1.0
12696,10887.0,20539961.0,14.536,2710.0,1.0,695.0,66.41,2.0,1.0
12698,10973.0,20539959.0,136.4725,15190.0,35.0,697.0,124.69999999999999,4.0,0.0
12702,8619.0,20539957.0,68.335,3475.0,30.0,683.0,194.37,1.0,1.0
12703,8941.0,20539955.0,62.015,4143.0,35.0,683.0,49.5,3.0,1.0
12706,9419.0,20539949.0,16.7875,392.0,30.0,707.0,66.85,1.0,1.0
12707,3574.0,20539947.0,75.20800000000001,3214.0,25.0,709.0,35.38,2.0,1.0
12709,9419.0,20539945.0,4.3608,963.0,20.0,707.0,23.2,1.0,1.0
12710,7963.0,20539941.0,25.675,5564.0,15.0,683.0,23.48,1.0,1.0
12711,9007.0,20539939.0,55.8135,3874.0,20.0,707.0,38.61,1.0,1.0
12712,11571.0,20539931.0,29.072000000000003,12339.0,45.0,683.0,46.16,2.0,1.0
12714,3058.0,20539929.0,72.68,3808.0,30.0,683.0,47.68,2.0,1.0
12716,10973.0,20539925.0,69.52,15165.0,35.0,697.0,154.22,3.0,0.0
12719,6907.0,20539921.0,68.73,9896.0,25.0,687.0,268.23,11.0,1.0
12730,5763.0,20539903.0,32.785,6857.0,15.0,695.0,14.72,2.0,0.0
12732,3816.0,20539901.0,45.03,3448.0,30.0,683.0,22.38,2.0,1.0
12734,4701.0,20539897.0,11.644801968611318,2306.0,10.0,695.0,23.48,1.0,0.0
12735,9319.0,20539893.0,34.365,3482.0,15.0,683.0,47.0,2.0,1.0
12737,3258.0,20539889.0,51.128800000000005,2606.0,25.0,683.0,192.84,2.0,1.0
12739,3503.0,20539887.0,11.534,5089.0,25.0,683.0,44.95,2.0,1.0
12741,4742.0,20539885.0,60.67199999999999,9413.0,35.0,683.0,279.73,4.0,1.0
12745,3610.0,20539879.0,40.29,10385.0,25.0,689.0,83.7,4.0,1.0
12749,5959.0,20539877.0,91.64,5204.0,20.0,683.0,17.26,1.0,1.0
12750,5212.0,20539875.0,11.455,1008.0,15.0,683.0,10.65,1.0,0.0
12751,4641.0,20539871.0,58.144000000000005,5168.0,20.0,703.0,78.97999999999999,3.0,1.0
12754,10489.0,20539869.0,33.10271139034103,2135.0,20.0,683.0,41.64,1.0,1.0
12755,11499.0,20539867.0,39.5,1873.0,20.0,707.0,207.29,3.0,0.0
12758,3982.0,20539863.0,36.4585,4412.0,20.0,707.0,71.19,4.0,1.0
12762,10887.0,20539861.0,12.64,2710.0,20.0,695.0,10.25,1.0,1.0
12763,4002.0,20539855.0,92.904,2237.0,35.0,683.0,49.34,3.0,1.0
12766,3979.0,20539847.0,95.31350000000002,3713.0,35.0,695.0,281.24,7.0,1.0
12773,5014.0,20539845.0,19.434,6469.0,15.0,683.0,29.89,3.0,1.0
12776,8805.0,20539843.0,9.5906,3025.0,25.0,683.0,68.47,3.0,0.0
12779,8201.0,20539841.0,86.584,10422.0,30.0,695.0,45.38,4.0,1.0
12783,10243.0,20539839.0,18.802000000000003,881.0,25.0,689.0,56.78,3.0,1.0
12786,5014.0,20539837.0,52.14,2927.0,15.0,683.0,44.269999999999996,3.0,1.0
12789,9359.0,20539835.0,33.022000000000006,2096.0,20.0,707.0,17.26,1.0,1.0
12790,8201.0,20539827.0,14.8125,10983.0,20.0,695.0,30.1,2.0,1.0
12792,4340.0,20539825.0,82.95,6546.0,40.0,689.0,197.22,10.0,0.0
12802,11533.0,20539823.0,18.012,1521.0,20.0,687.0,134.66,2.0,1.0
12804,10951.0,20539821.0,48.664,7019.0,45.0,707.0,346.61,6.0,1.0
12810,6299.0,20539815.0,26.070000000000007,4005.0,20.0,683.0,31.509999999999998,3.0,1.0
12813,3503.0,20539811.0,39.895,6569.0,25.0,683.0,44.15,3.0,1.0
12816,9497.0,20539809.0,7.268000000000001,7548.0,20.0,707.0,77.25,3.0,1.0
12819,7401.0,20539797.0,66.88230332446801,2426.0,25.0,683.0,131.88,4.0,1.0
12823,3503.0,20539795.0,51.35,5191.0,20.0,683.0,108.52,3.0,1.0
12826,3053.0,20539793.0,24.648,4682.0,30.0,683.0,41.73,4.0,1.0
12830,9095.0,20539791.0,33.423542794714194,1652.0,15.0,689.0,66.44,2.0,1.0
12832,10197.0,20539787.0,103.49,3410.0,25.0,683.0,93.65,3.0,0.0
12835,5212.0,20539785.0,18.328,1378.0,15.0,683.0,12.07,1.0,0.0
12836,3503.0,20539783.0,12.64,7293.0,20.0,683.0,30.28,1.0,1.0
12837,4697.0,20539779.0,86.584,7570.0,25.0,683.0,214.52,4.0,0.0
12841,11803.0,20539775.0,4.424,1959.0,20.0,695.0,41.64,1.0,1.0
12842,10197.0,20539771.0,50.56,3169.0,25.0,683.0,223.99,4.0,1.0
12846,8717.0,20539767.0,10.665,1594.0,20.0,683.0,43.650000000000006,3.0,1.0
12849,5014.0,20539765.0,34.286,8096.0,20.0,683.0,113.69999999999999,8.0,1.0
12857,4641.0,20539759.0,94.8,7058.0,20.0,703.0,34.1,4.0,1.0
12861,10227.0,20539757.0,127.032,767.0,20.0,683.0,41.01,3.0,1.0
12864,3766.0,20539753.0,39.5,12256.0,20.0,683.0,26.17,2.0,0.0
12866,4360.0,20539751.0,13.43,2471.0,25.0,707.0,8.11,1.0,0.0
